in.comstock_building_type_group,in.comstock_building_type,in.hvac_combined_type,weighted_sqft,total_tons,out.params.cdd50f_avg,out.params.cdd65f_avg,out.params.hdd50f_avg,out.params.hdd65f_avg,bin_distribution_json,clean_county,share_pct,cdd50f_rank,cdd65f_rank,hdd50f_rank,hdd65f_rank,county_context_json
Food Sales,Grocery,Central Single-zone RTU_Electric Resistance_DX,11762.747732244257,206.72941081234117,3127.162469536344,995.7500866506682,3278.680400861992,6622.268017976316,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 40.7106876264297, ""51-75"": 166.01872318591148, ""6-10"": 0.0, ""76-100"": 0.0}",Allegany,17.859222133406522,30.0,28.0,32.0,32.0,"{""Central Single-zone RTU_Electric Resistance_DX"": 206.72941081234117, ""Central Single-zone RTU_Furnace_DX"": 950.8205052371603}"
Food Sales,Grocery,Central Single-zone RTU_Furnace_DX,41354.000576663864,950.8205052371603,3182.3089921569162,1014.2436917226219,3290.7982812225173,6597.732980788223,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 386.27100137872384, ""21-30"": 0.0, ""31-50"": 37.70073928107624, ""51-75"": 345.7197509885741, ""6-10"": 0.0, ""76-100"": 181.1290135887861}",Allegany,82.14077786659348,30.0,28.0,32.0,32.0,"{""Central Single-zone RTU_Electric Resistance_DX"": 206.72941081234117, ""Central Single-zone RTU_Furnace_DX"": 950.8205052371603}"
Food Service,FullServiceRestaurant,Central Multi-zone VAV RTU_Electric Resistance_DX,1738.9620532339177,87.78429329783742,3063.993726476637,921.738260473894,3311.1793037174343,6643.923837714691,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 87.78429329783742}",Allegany,1.649741834945052,37.0,38.0,34.0,34.0,"{""Central Multi-zone VAV RTU_Electric Resistance_DX"": 87.78429329783742, ""Central Single-zone RTU_ASHP_ASHP"": 429.8723793174049, ""Central Single-zone RTU_Electric Resistance_DX"": 610.505966290566, ""Central Single-zone RTU_Furnace_DX"": 4192.930118662606}"
Food Service,FullServiceRestaurant,Central Single-zone RTU_ASHP_ASHP,6901.992666647201,429.8723793174049,3259.13433750698,1067.3034014070577,3190.0394516404112,6473.208515540488,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 32.680636382280966, ""200+"": 0.0, ""21-30"": 23.821173689197096, ""31-50"": 171.9722558417338, ""51-75"": 201.39831340419306, ""6-10"": 0.0, ""76-100"": 0.0}",Allegany,8.078648482606873,37.0,38.0,34.0,34.0,"{""Central Multi-zone VAV RTU_Electric Resistance_DX"": 87.78429329783742, ""Central Single-zone RTU_ASHP_ASHP"": 429.8723793174049, ""Central Single-zone RTU_Electric Resistance_DX"": 610.505966290566, ""Central Single-zone RTU_Furnace_DX"": 4192.930118662606}"
Food Service,FullServiceRestaurant,Central Single-zone RTU_Electric Resistance_DX,11874.4575008859,610.505966290566,3130.4258501839845,983.7002621941413,3325.9564947346726,6654.230906744829,"{""0-5"": 0.0, ""101-150"": 119.91365490020294, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 33.09002423658696, ""200+"": 0.0, ""21-30"": 83.96113842350577, ""31-50"": 251.17239450466673, ""51-75"": 122.36875422560364, ""6-10"": 0.0, ""76-100"": 0.0}",Allegany,11.473319374525422,37.0,38.0,34.0,34.0,"{""Central Multi-zone VAV RTU_Electric Resistance_DX"": 87.78429329783742, ""Central Single-zone RTU_ASHP_ASHP"": 429.8723793174049, ""Central Single-zone RTU_Electric Resistance_DX"": 610.505966290566, ""Central Single-zone RTU_Furnace_DX"": 4192.930118662606}"
Food Service,FullServiceRestaurant,Central Single-zone RTU_Furnace_DX,139042.98685996552,4192.930118662606,3154.78013989318,1002.938276345814,3299.501103195052,6622.659239647686,"{""0-5"": 0.0, ""101-150"": 515.6186479256216, ""11-15"": 275.1448800879134, ""151-200"": 0.0, ""16-20"": 445.0151946716867, ""200+"": 0.0, ""21-30"": 437.09319227201416, ""31-50"": 1682.8145465621326, ""51-75"": 799.487142418719, ""6-10"": 37.75651472451912, ""76-100"": 0.0}",Allegany,78.79829030792266,37.0,38.0,34.0,34.0,"{""Central Multi-zone VAV RTU_Electric Resistance_DX"": 87.78429329783742, ""Central Single-zone RTU_ASHP_ASHP"": 429.8723793174049, ""Central Single-zone RTU_Electric Resistance_DX"": 610.505966290566, ""Central Single-zone RTU_Furnace_DX"": 4192.930118662606}"
Food Service,QuickServiceRestaurant,Central Single-zone RTU_ASHP_ASHP,3112.1072897900294,91.46646018690248,3154.9315627760607,1005.5913428485507,3324.198221589105,6649.858001661595,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 15.83427352003647, ""200+"": 0.0, ""21-30"": 28.291206001570924, ""31-50"": 37.775530081808824, ""51-75"": 0.0, ""6-10"": 9.565450583486262, ""76-100"": 0.0}",Allegany,10.434413062542907,36.0,32.0,29.0,28.0,"{""Central Single-zone RTU_ASHP_ASHP"": 91.46646018690248, ""Central Single-zone RTU_Electric Resistance_DX"": 211.75342056394297, ""Central Single-zone RTU_Furnace_DX"": 504.96680791098265, ""Residential forced air_Furnace_DX"": 58.228034565843366, ""Zone terminal equipment_Electric Resistance_DX"": 10.169897667255482}"
Food Service,QuickServiceRestaurant,Central Single-zone RTU_Electric Resistance_DX,6627.635894923211,211.75342056394297,3256.6185971692657,1071.0252876531626,3201.2868930857376,6490.693583569635,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 29.02023071950226, ""151-200"": 0.0, ""16-20"": 17.3975113816002, ""200+"": 0.0, ""21-30"": 51.11234286230507, ""31-50"": 114.22333560053544, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Allegany,24.156643353810914,36.0,32.0,29.0,28.0,"{""Central Single-zone RTU_ASHP_ASHP"": 91.46646018690248, ""Central Single-zone RTU_Electric Resistance_DX"": 211.75342056394297, ""Central Single-zone RTU_Furnace_DX"": 504.96680791098265, ""Residential forced air_Furnace_DX"": 58.228034565843366, ""Zone terminal equipment_Electric Resistance_DX"": 10.169897667255482}"
Food Service,QuickServiceRestaurant,Central Single-zone RTU_Furnace_DX,8702.815709698769,504.96680791098265,3234.289488018692,1046.1072732977734,3159.0709711251648,6445.888756404246,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 79.78622190981666, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 425.18058600116603, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Allegany,57.6061678329982,36.0,32.0,29.0,28.0,"{""Central Single-zone RTU_ASHP_ASHP"": 91.46646018690248, ""Central Single-zone RTU_Electric Resistance_DX"": 211.75342056394297, ""Central Single-zone RTU_Furnace_DX"": 504.96680791098265, ""Residential forced air_Furnace_DX"": 58.228034565843366, ""Zone terminal equipment_Electric Resistance_DX"": 10.169897667255482}"
Food Service,QuickServiceRestaurant,Residential forced air_Furnace_DX,821.4161428990287,58.228034565843366,3061.0203429722737,940.7981757097004,3222.5013278021925,6577.279160539619,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 58.228034565843366, ""6-10"": 0.0, ""76-100"": 0.0}",Allegany,6.6426027993049805,36.0,32.0,29.0,28.0,"{""Central Single-zone RTU_ASHP_ASHP"": 91.46646018690248, ""Central Single-zone RTU_Electric Resistance_DX"": 211.75342056394297, ""Central Single-zone RTU_Furnace_DX"": 504.96680791098265, ""Residential forced air_Furnace_DX"": 58.228034565843366, ""Zone terminal equipment_Electric Resistance_DX"": 10.169897667255482}"
Food Service,QuickServiceRestaurant,Zone terminal equipment_Electric Resistance_DX,353.29726576302306,10.169897667255482,3020.588526785703,936.4678080357074,3570.331415178584,6961.210696428589,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 10.169897667255482, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Allegany,1.1601729513429955,36.0,32.0,29.0,28.0,"{""Central Single-zone RTU_ASHP_ASHP"": 91.46646018690248, ""Central Single-zone RTU_Electric Resistance_DX"": 211.75342056394297, ""Central Single-zone RTU_Furnace_DX"": 504.96680791098265, ""Residential forced air_Furnace_DX"": 58.228034565843366, ""Zone terminal equipment_Electric Resistance_DX"": 10.169897667255482}"
Healthcare,Outpatient,Central Multi-zone VAV RTU_Boiler _DX,27245.12371050064,84.24424408200102,3343.976629464274,1132.5075937499926,3137.117158482155,6400.648122767873,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 84.24424408200102}",Allegany,9.593535607056017,33.0,31.0,25.0,25.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 84.24424408200102, ""Central Single-zone RTU_ASHP_ASHP"": 76.8597331262402, ""Central Single-zone RTU_Boiler _DX"": 76.94835536702303, ""Central Single-zone RTU_Electric Resistance_DX"": 51.92287095484809, ""Central Single-zone RTU_Furnace_DX"": 588.160319519801}"
Healthcare,Outpatient,Central Single-zone RTU_ASHP_ASHP,12602.12040483048,76.8597331262402,3114.5623152281637,999.1918172122946,3381.3783179563616,6741.007819940493,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 76.8597331262402, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Allegany,8.752604934975567,33.0,31.0,25.0,25.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 84.24424408200102, ""Central Single-zone RTU_ASHP_ASHP"": 76.8597331262402, ""Central Single-zone RTU_Boiler _DX"": 76.94835536702303, ""Central Single-zone RTU_Electric Resistance_DX"": 51.92287095484809, ""Central Single-zone RTU_Furnace_DX"": 588.160319519801}"
Healthcare,Outpatient,Central Single-zone RTU_Boiler _DX,27245.12371050064,76.94835536702303,3194.140751881992,1012.591793898802,3366.842984893489,6660.294026910299,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 76.94835536702303}",Allegany,8.762697026510027,33.0,31.0,25.0,25.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 84.24424408200102, ""Central Single-zone RTU_ASHP_ASHP"": 76.8597331262402, ""Central Single-zone RTU_Boiler _DX"": 76.94835536702303, ""Central Single-zone RTU_Electric Resistance_DX"": 51.92287095484809, ""Central Single-zone RTU_Furnace_DX"": 588.160319519801}"
Healthcare,Outpatient,Central Single-zone RTU_Electric Resistance_DX,12937.244708689566,51.92287095484809,2796.2594968115604,764.9619497603571,3587.4515509884486,7031.154003937245,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 20.443277601861137, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 23.64158873619167, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 7.838004616795275, ""76-100"": 0.0}",Allegany,5.9128539492983005,33.0,31.0,25.0,25.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 84.24424408200102, ""Central Single-zone RTU_ASHP_ASHP"": 76.8597331262402, ""Central Single-zone RTU_Boiler _DX"": 76.94835536702303, ""Central Single-zone RTU_Electric Resistance_DX"": 51.92287095484809, ""Central Single-zone RTU_Furnace_DX"": 588.160319519801}"
Healthcare,Outpatient,Central Single-zone RTU_Furnace_DX,257001.7656004811,588.160319519801,3126.8988080243325,960.2152233538536,3201.3299225535234,6509.646337883044,"{""0-5"": 0.0, ""101-150"": 135.46509033093648, ""11-15"": 66.03873603046958, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 334.7206924701684, ""31-50"": 34.74980114173594, ""51-75"": 0.0, ""6-10"": 17.18599954649061, ""76-100"": 0.0}",Allegany,66.9783084821601,33.0,31.0,25.0,25.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 84.24424408200102, ""Central Single-zone RTU_ASHP_ASHP"": 76.8597331262402, ""Central Single-zone RTU_Boiler _DX"": 76.94835536702303, ""Central Single-zone RTU_Electric Resistance_DX"": 51.92287095484809, ""Central Single-zone RTU_Furnace_DX"": 588.160319519801}"
Lodging,LargeHotel,DOAS+Zone terminal equipment_GSHP_GSHP,4632.712193565376,60.13482261505033,3299.099347255598,1105.3284479166591,3168.2369796960975,6449.46608035716,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 60.13482261505033, ""6-10"": 0.0, ""76-100"": 0.0}",Allegany,6.306931011059821,13.0,15.0,51.0,51.0,"{""DOAS+Zone terminal equipment_GSHP_GSHP"": 60.13482261505033, ""DOAS+Zone terminal equipment_WSHP_WSHP"": 0.0, ""Zone terminal equipment_Boiler _DX"": 377.35961117502166, ""Zone terminal equipment_Electric Resistance_DX"": 477.7316072895301, ""Zone terminal equipment_Furnace_DX"": 38.24598056766224}"
Lodging,LargeHotel,DOAS+Zone terminal equipment_WSHP_WSHP,3977.9467627986783,0.0,3158.4809622338635,979.9402142573617,3102.677396139329,6399.136648162827,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Allegany,0.0,13.0,15.0,51.0,51.0,"{""DOAS+Zone terminal equipment_GSHP_GSHP"": 60.13482261505033, ""DOAS+Zone terminal equipment_WSHP_WSHP"": 0.0, ""Zone terminal equipment_Boiler _DX"": 377.35961117502166, ""Zone terminal equipment_Electric Resistance_DX"": 477.7316072895301, ""Zone terminal equipment_Furnace_DX"": 38.24598056766224}"
Lodging,LargeHotel,Zone terminal equipment_Boiler _DX,3564.468425446845,377.35961117502166,3035.056926682681,931.5579588484362,3483.9473780248677,6855.448410190623,"{""0-5"": 0.0, ""101-150"": 377.35961117502166, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Allegany,39.57741838329739,13.0,15.0,51.0,51.0,"{""DOAS+Zone terminal equipment_GSHP_GSHP"": 60.13482261505033, ""DOAS+Zone terminal equipment_WSHP_WSHP"": 0.0, ""Zone terminal equipment_Boiler _DX"": 377.35961117502166, ""Zone terminal equipment_Electric Resistance_DX"": 477.7316072895301, ""Zone terminal equipment_Furnace_DX"": 38.24598056766224}"
Lodging,LargeHotel,Zone terminal equipment_Electric Resistance_DX,11733.13329705549,477.7316072895301,3246.3065828048366,1048.9583373971066,3191.244654207589,6468.896408799859,"{""0-5"": 0.0, ""101-150"": 114.40065108536686, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 221.2638691304369, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 61.477390092957855, ""6-10"": 0.0, ""76-100"": 80.5896969807685}",Allegany,50.10441800527905,13.0,15.0,51.0,51.0,"{""DOAS+Zone terminal equipment_GSHP_GSHP"": 60.13482261505033, ""DOAS+Zone terminal equipment_WSHP_WSHP"": 0.0, ""Zone terminal equipment_Boiler _DX"": 377.35961117502166, ""Zone terminal equipment_Electric Resistance_DX"": 477.7316072895301, ""Zone terminal equipment_Furnace_DX"": 38.24598056766224}"
Lodging,LargeHotel,Zone terminal equipment_Furnace_DX,1370.9493944026326,38.24598056766224,3398.3943988979645,1070.3575238667506,2469.187371394242,5616.150496363029,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 38.24598056766224, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Allegany,4.011232600363735,13.0,15.0,51.0,51.0,"{""DOAS+Zone terminal equipment_GSHP_GSHP"": 60.13482261505033, ""DOAS+Zone terminal equipment_WSHP_WSHP"": 0.0, ""Zone terminal equipment_Boiler _DX"": 377.35961117502166, ""Zone terminal equipment_Electric Resistance_DX"": 477.7316072895301, ""Zone terminal equipment_Furnace_DX"": 38.24598056766224}"
Lodging,SmallHotel,Residential forced air_Furnace_DX,17835.18104553587,275.1975021873939,3187.9066953362126,1026.040499951168,3127.4818836417944,6440.615688256749,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 71.09343835004633, ""31-50"": 92.13813310509487, ""51-75"": 111.96593073225274, ""6-10"": 0.0, ""76-100"": 0.0}",Allegany,21.598608298205836,18.0,18.0,45.0,44.0,"{""Residential forced air_Furnace_DX"": 275.1975021873939, ""Zone terminal equipment_ASHP_ASHP"": 197.38406983410817, ""Zone terminal equipment_Electric Resistance_DX"": 801.5630320558552}"
Lodging,SmallHotel,Zone terminal equipment_ASHP_ASHP,11580.957285890727,197.38406983410817,3165.6327473577135,1016.3200811980107,3316.310040064537,6641.997373904835,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 15.549921538896896, ""200+"": 0.0, ""21-30"": 40.17240034905763, ""31-50"": 0.0, ""51-75"": 127.15699920254502, ""6-10"": 14.50474874360864, ""76-100"": 0.0}",Allegany,15.491496742399924,18.0,18.0,45.0,44.0,"{""Residential forced air_Furnace_DX"": 275.1975021873939, ""Zone terminal equipment_ASHP_ASHP"": 197.38406983410817, ""Zone terminal equipment_Electric Resistance_DX"": 801.5630320558552}"
Lodging,SmallHotel,Zone terminal equipment_Electric Resistance_DX,42034.45248862355,801.5630320558552,3236.539062392127,1061.1135774610734,3200.1296564811996,6499.7041715501455,"{""0-5"": 4.1143434994412, ""101-150"": 0.0, ""11-15"": 36.65491281111879, ""151-200"": 0.0, ""16-20"": 46.66703292377656, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 183.6269923956457, ""51-75"": 438.4375960624357, ""6-10"": 6.000283599387276, ""76-100"": 86.06187076404997}",Allegany,62.90989495939425,18.0,18.0,45.0,44.0,"{""Residential forced air_Furnace_DX"": 275.1975021873939, ""Zone terminal equipment_ASHP_ASHP"": 197.38406983410817, ""Zone terminal equipment_Electric Resistance_DX"": 801.5630320558552}"
Mercantile,RetailStandalone,Central Single-zone RTU_ASHP_ASHP,8626.178303707791,330.3223992851288,3261.195481603575,1066.2908730954573,3184.2608674321154,6464.356258923998,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 33.12543844888184, ""200+"": 0.0, ""21-30"": 24.17872295288373, ""31-50"": 35.44384845039076, ""51-75"": 130.56072526359043, ""6-10"": 24.792712249139914, ""76-100"": 82.22095192024214}",Allegany,3.1635450519809485,29.0,28.0,34.0,36.0,"{""Central Single-zone RTU_ASHP_ASHP"": 330.3223992851288, ""Central Single-zone RTU_Electric Resistance_DX"": 3172.273401724785, ""Central Single-zone RTU_Furnace_DX"": 5601.837071216154, ""Residential forced air_Furnace_DX"": 1150.7071389053929, ""Zone terminal equipment_ASHP_ASHP"": 179.16730700272223, ""Zone terminal equipment_Electric Resistance_DX"": 7.2193191516551805}"
Mercantile,RetailStandalone,Central Single-zone RTU_Electric Resistance_DX,41818.896112311115,3172.273401724785,3277.121426901469,1073.0154347005528,3105.116353822436,6376.010361621519,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 2337.2178233421655, ""21-30"": 116.39144916176545, ""31-50"": 44.40003588393552, ""51-75"": 117.13648005090619, ""6-10"": 19.714272049765135, ""76-100"": 537.4133412362474}",Allegany,30.381317904192816,29.0,28.0,34.0,36.0,"{""Central Single-zone RTU_ASHP_ASHP"": 330.3223992851288, ""Central Single-zone RTU_Electric Resistance_DX"": 3172.273401724785, ""Central Single-zone RTU_Furnace_DX"": 5601.837071216154, ""Residential forced air_Furnace_DX"": 1150.7071389053929, ""Zone terminal equipment_ASHP_ASHP"": 179.16730700272223, ""Zone terminal equipment_Electric Resistance_DX"": 7.2193191516551805}"
Mercantile,RetailStandalone,Central Single-zone RTU_Furnace_DX,240429.86041966183,5601.837071216154,3214.3970127716257,1032.83394337934,3193.6465096689158,6487.0834402766295,"{""0-5"": 18.994374413428105, ""101-150"": 603.9228584510709, ""11-15"": 144.99138557996335, ""151-200"": 179.5410336291378, ""16-20"": 257.9751649892107, ""200+"": 3274.3964731190363, ""21-30"": 493.64409104246874, ""31-50"": 224.41276419592555, ""51-75"": 168.70209941792893, ""6-10"": 59.43787315873805, ""76-100"": 175.81895321924537}",Allegany,53.64959805027409,29.0,28.0,34.0,36.0,"{""Central Single-zone RTU_ASHP_ASHP"": 330.3223992851288, ""Central Single-zone RTU_Electric Resistance_DX"": 3172.273401724785, ""Central Single-zone RTU_Furnace_DX"": 5601.837071216154, ""Residential forced air_Furnace_DX"": 1150.7071389053929, ""Zone terminal equipment_ASHP_ASHP"": 179.16730700272223, ""Zone terminal equipment_Electric Resistance_DX"": 7.2193191516551805}"
Mercantile,RetailStandalone,Residential forced air_Furnace_DX,27845.98089977864,1150.7071389053929,3237.796742856233,1048.9641014576043,3220.102842255102,6506.270200856474,"{""0-5"": 0.0, ""101-150"": 222.86130296066588, ""11-15"": 36.964469332732804, ""151-200"": 0.0, ""16-20"": 19.32327293935079, ""200+"": 0.0, ""21-30"": 77.88671375929925, ""31-50"": 0.0, ""51-75"": 119.44790259127993, ""6-10"": 52.60506747320479, ""76-100"": 621.6184098488594}",Allegany,11.020487509904076,29.0,28.0,34.0,36.0,"{""Central Single-zone RTU_ASHP_ASHP"": 330.3223992851288, ""Central Single-zone RTU_Electric Resistance_DX"": 3172.273401724785, ""Central Single-zone RTU_Furnace_DX"": 5601.837071216154, ""Residential forced air_Furnace_DX"": 1150.7071389053929, ""Zone terminal equipment_ASHP_ASHP"": 179.16730700272223, ""Zone terminal equipment_Electric Resistance_DX"": 7.2193191516551805}"
Mercantile,RetailStandalone,Zone terminal equipment_ASHP_ASHP,5083.43507844639,179.16730700272223,3230.491827324212,1053.875062671696,3218.8110503567946,6517.1942857042795,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 14.959519797589092, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 36.85042616443415, ""51-75"": 118.98370040686243, ""6-10"": 8.373660633836572, ""76-100"": 0.0}",Allegany,1.715911027444305,29.0,28.0,34.0,36.0,"{""Central Single-zone RTU_ASHP_ASHP"": 330.3223992851288, ""Central Single-zone RTU_Electric Resistance_DX"": 3172.273401724785, ""Central Single-zone RTU_Furnace_DX"": 5601.837071216154, ""Residential forced air_Furnace_DX"": 1150.7071389053929, ""Zone terminal equipment_ASHP_ASHP"": 179.16730700272223, ""Zone terminal equipment_Electric Resistance_DX"": 7.2193191516551805}"
Mercantile,RetailStandalone,Zone terminal equipment_Electric Resistance_DX,1582.4098055306413,7.2193191516551805,3063.993726476637,921.738260473894,3311.1793037174343,6643.923837714691,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 7.2193191516551805, ""76-100"": 0.0}",Allegany,0.0691404562037469,29.0,28.0,34.0,36.0,"{""Central Single-zone RTU_ASHP_ASHP"": 330.3223992851288, ""Central Single-zone RTU_Electric Resistance_DX"": 3172.273401724785, ""Central Single-zone RTU_Furnace_DX"": 5601.837071216154, ""Residential forced air_Furnace_DX"": 1150.7071389053929, ""Zone terminal equipment_ASHP_ASHP"": 179.16730700272223, ""Zone terminal equipment_Electric Resistance_DX"": 7.2193191516551805}"
Mercantile,RetailStripmall,Central Multi-zone VAV RTU_Electric Resistance_DX,9873.351288528493,353.40833135420155,3252.9681979910893,1038.1421680408296,2894.175488561224,6154.349458610964,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 353.40833135420155, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Allegany,1.827322148395228,19.0,22.0,53.0,53.0,"{""Central Multi-zone VAV RTU_Electric Resistance_DX"": 353.40833135420155, ""Central Multi-zone VAV RTU_Furnace_DX"": 2867.052760811918, ""Central Single-zone RTU_ASHP_ASHP"": 720.3773872860323, ""Central Single-zone RTU_Electric Resistance_DX"": 1010.7242205125646, ""Central Single-zone RTU_Furnace_DX"": 12656.915289263452, ""Residential forced air_Furnace_DX"": 1731.7533796395594}"
Mercantile,RetailStripmall,Central Multi-zone VAV RTU_Furnace_DX,41201.47415729674,2867.052760811918,3172.413056926927,1024.5664791666595,3313.548841194663,6640.702263434397,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 2867.052760811918, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Allegany,14.824294012464904,19.0,22.0,53.0,53.0,"{""Central Multi-zone VAV RTU_Electric Resistance_DX"": 353.40833135420155, ""Central Multi-zone VAV RTU_Furnace_DX"": 2867.052760811918, ""Central Single-zone RTU_ASHP_ASHP"": 720.3773872860323, ""Central Single-zone RTU_Electric Resistance_DX"": 1010.7242205125646, ""Central Single-zone RTU_Furnace_DX"": 12656.915289263452, ""Residential forced air_Furnace_DX"": 1731.7533796395594}"
Mercantile,RetailStripmall,Central Single-zone RTU_ASHP_ASHP,10442.82837718243,720.3773872860323,3270.7086291628275,1034.8316235575155,2857.80474786514,6096.927742259828,"{""0-5"": 0.0, ""101-150"": 329.552048058275, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 31.85833792325181, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 96.7986463770774, ""51-75"": 186.09796102100486, ""6-10"": 0.0, ""76-100"": 76.07039390642323}",Allegany,3.7247609583701005,19.0,22.0,53.0,53.0,"{""Central Multi-zone VAV RTU_Electric Resistance_DX"": 353.40833135420155, ""Central Multi-zone VAV RTU_Furnace_DX"": 2867.052760811918, ""Central Single-zone RTU_ASHP_ASHP"": 720.3773872860323, ""Central Single-zone RTU_Electric Resistance_DX"": 1010.7242205125646, ""Central Single-zone RTU_Furnace_DX"": 12656.915289263452, ""Residential forced air_Furnace_DX"": 1731.7533796395594}"
