in.comstock_building_type_group,in.comstock_building_type,in.hvac_combined_type,weighted_sqft,total_tons,out.params.cdd50f_avg,out.params.cdd65f_avg,out.params.hdd50f_avg,out.params.hdd65f_avg,bin_distribution_json,clean_county,share_pct,cdd50f_rank,cdd65f_rank,hdd50f_rank,hdd65f_rank,county_context_json
Office,SmallOffice,Central Multi-zone VAV RTU_Boiler _DX,38524.86558884461,462.0034682529448,3205.4569266308336,1034.8946951007251,3293.315260133912,6597.7530286038045,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 335.3996166806789, ""51-75"": 126.60385157226588, ""6-10"": 0.0, ""76-100"": 0.0}",Oswego,3.9857425445060066,16.0,16.0,26.0,28.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 462.0034682529448, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 163.7411286088344, ""Central Multi-zone VAV RTU_Furnace_DX"": 147.25368004479546, ""Central Single-zone RTU_ASHP_ASHP"": 1020.8031361962114, ""Central Single-zone RTU_Electric Resistance_DX"": 1401.0850850367715, ""Central Single-zone RTU_Furnace_DX"": 3740.5127332678303, ""Residential forced air_Furnace_DX"": 3763.9639002081153, ""Zone terminal equipment_ASHP_ASHP"": 445.88816232418026, ""Zone terminal equipment_Electric Resistance_DX"": 446.1513893514311}"
Office,SmallOffice,Central Multi-zone VAV RTU_Electric Resistance_DX,14868.034056341603,163.7411286088344,3201.3365116312034,1021.3174105282667,3160.6975643037385,6455.678463200801,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 107.58545092364307, ""51-75"": 56.155677685191336, ""6-10"": 0.0, ""76-100"": 0.0}",Oswego,1.41260840540779,16.0,16.0,26.0,28.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 462.0034682529448, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 163.7411286088344, ""Central Multi-zone VAV RTU_Furnace_DX"": 147.25368004479546, ""Central Single-zone RTU_ASHP_ASHP"": 1020.8031361962114, ""Central Single-zone RTU_Electric Resistance_DX"": 1401.0850850367715, ""Central Single-zone RTU_Furnace_DX"": 3740.5127332678303, ""Residential forced air_Furnace_DX"": 3763.9639002081153, ""Zone terminal equipment_ASHP_ASHP"": 445.88816232418026, ""Zone terminal equipment_Electric Resistance_DX"": 446.1513893514311}"
Office,SmallOffice,Central Multi-zone VAV RTU_Furnace_DX,11482.692449015187,147.25368004479546,3136.290010183229,987.2171319444373,3434.6724616551874,6760.599583416396,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 90.76740785284478, ""51-75"": 56.48627219195067, ""6-10"": 0.0, ""76-100"": 0.0}",Oswego,1.270369808280926,16.0,16.0,26.0,28.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 462.0034682529448, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 163.7411286088344, ""Central Multi-zone VAV RTU_Furnace_DX"": 147.25368004479546, ""Central Single-zone RTU_ASHP_ASHP"": 1020.8031361962114, ""Central Single-zone RTU_Electric Resistance_DX"": 1401.0850850367715, ""Central Single-zone RTU_Furnace_DX"": 3740.5127332678303, ""Residential forced air_Furnace_DX"": 3763.9639002081153, ""Zone terminal equipment_ASHP_ASHP"": 445.88816232418026, ""Zone terminal equipment_Electric Resistance_DX"": 446.1513893514311}"
Office,SmallOffice,Central Single-zone RTU_ASHP_ASHP,58321.44198140544,1020.8031361962114,3251.9166657339974,1072.3105737019393,3223.235720022804,6518.6296279907465,"{""0-5"": 27.444288435752046, ""101-150"": 0.0, ""11-15"": 228.5807317160964, ""151-200"": 0.0, ""16-20"": 45.95219321992921, ""200+"": 0.0, ""21-30"": 123.9098980751765, ""31-50"": 454.61998196858184, ""51-75"": 64.79204361587212, ""6-10"": 75.50399916480333, ""76-100"": 0.0}",Oswego,8.80655399598608,16.0,16.0,26.0,28.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 462.0034682529448, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 163.7411286088344, ""Central Multi-zone VAV RTU_Furnace_DX"": 147.25368004479546, ""Central Single-zone RTU_ASHP_ASHP"": 1020.8031361962114, ""Central Single-zone RTU_Electric Resistance_DX"": 1401.0850850367715, ""Central Single-zone RTU_Furnace_DX"": 3740.5127332678303, ""Residential forced air_Furnace_DX"": 3763.9639002081153, ""Zone terminal equipment_ASHP_ASHP"": 445.88816232418026, ""Zone terminal equipment_Electric Resistance_DX"": 446.1513893514311}"
Office,SmallOffice,Central Single-zone RTU_Electric Resistance_DX,124411.03581713745,1401.0850850367715,3095.1396650084953,957.8640677924117,3323.0315233720057,6660.755926155924,"{""0-5"": 67.6357692644527, ""101-150"": 0.0, ""11-15"": 138.40689516331463, ""151-200"": 0.0, ""16-20"": 255.34234554003194, ""200+"": 0.0, ""21-30"": 200.68872888837575, ""31-50"": 331.1665601228254, ""51-75"": 302.7419669896704, ""6-10"": 105.10281906810066, ""76-100"": 0.0}",Oswego,12.087278160532037,16.0,16.0,26.0,28.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 462.0034682529448, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 163.7411286088344, ""Central Multi-zone VAV RTU_Furnace_DX"": 147.25368004479546, ""Central Single-zone RTU_ASHP_ASHP"": 1020.8031361962114, ""Central Single-zone RTU_Electric Resistance_DX"": 1401.0850850367715, ""Central Single-zone RTU_Furnace_DX"": 3740.5127332678303, ""Residential forced air_Furnace_DX"": 3763.9639002081153, ""Zone terminal equipment_ASHP_ASHP"": 445.88816232418026, ""Zone terminal equipment_Electric Resistance_DX"": 446.1513893514311}"
Office,SmallOffice,Central Single-zone RTU_Furnace_DX,446611.00377006165,3740.5127332678303,3258.1127271790224,1063.3788750408212,3144.749950359938,6425.016098221738,"{""0-5"": 261.54778799375777, ""101-150"": 0.0, ""11-15"": 1122.0436928974084, ""151-200"": 0.0, ""16-20"": 393.63398324900834, ""200+"": 0.0, ""21-30"": 516.4556176508137, ""31-50"": 1110.7146110004996, ""51-75"": 102.61433144339824, ""6-10"": 233.5027090329445, ""76-100"": 0.0}",Oswego,32.26971605998763,16.0,16.0,26.0,28.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 462.0034682529448, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 163.7411286088344, ""Central Multi-zone VAV RTU_Furnace_DX"": 147.25368004479546, ""Central Single-zone RTU_ASHP_ASHP"": 1020.8031361962114, ""Central Single-zone RTU_Electric Resistance_DX"": 1401.0850850367715, ""Central Single-zone RTU_Furnace_DX"": 3740.5127332678303, ""Residential forced air_Furnace_DX"": 3763.9639002081153, ""Zone terminal equipment_ASHP_ASHP"": 445.88816232418026, ""Zone terminal equipment_Electric Resistance_DX"": 446.1513893514311}"
Office,SmallOffice,Residential forced air_Furnace_DX,302316.47787725925,3763.9639002081153,3235.4073574807826,1056.4789392816947,3225.5726524779257,6521.644234278838,"{""0-5"": 14.199093315159985, ""101-150"": 0.0, ""11-15"": 138.58748473043357, ""151-200"": 0.0, ""16-20"": 229.9212314958162, ""200+"": 0.0, ""21-30"": 2045.3066109549322, ""31-50"": 749.8448237397893, ""51-75"": 51.08935792889597, ""6-10"": 455.7513064303721, ""76-100"": 79.26399161271614}",Oswego,32.47203123771922,16.0,16.0,26.0,28.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 462.0034682529448, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 163.7411286088344, ""Central Multi-zone VAV RTU_Furnace_DX"": 147.25368004479546, ""Central Single-zone RTU_ASHP_ASHP"": 1020.8031361962114, ""Central Single-zone RTU_Electric Resistance_DX"": 1401.0850850367715, ""Central Single-zone RTU_Furnace_DX"": 3740.5127332678303, ""Residential forced air_Furnace_DX"": 3763.9639002081153, ""Zone terminal equipment_ASHP_ASHP"": 445.88816232418026, ""Zone terminal equipment_Electric Resistance_DX"": 446.1513893514311}"
Office,SmallOffice,Zone terminal equipment_ASHP_ASHP,66541.9741912467,445.88816232418026,3156.0924696826914,1005.6671792078517,3330.1887451607445,6654.763454685904,"{""0-5"": 83.25605063706237, ""101-150"": 0.0, ""11-15"": 126.04698977744016, ""151-200"": 0.0, ""16-20"": 82.29958424264564, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 154.2855376670321, ""76-100"": 0.0}",Oswego,3.8467144530050996,16.0,16.0,26.0,28.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 462.0034682529448, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 163.7411286088344, ""Central Multi-zone VAV RTU_Furnace_DX"": 147.25368004479546, ""Central Single-zone RTU_ASHP_ASHP"": 1020.8031361962114, ""Central Single-zone RTU_Electric Resistance_DX"": 1401.0850850367715, ""Central Single-zone RTU_Furnace_DX"": 3740.5127332678303, ""Residential forced air_Furnace_DX"": 3763.9639002081153, ""Zone terminal equipment_ASHP_ASHP"": 445.88816232418026, ""Zone terminal equipment_Electric Resistance_DX"": 446.1513893514311}"
Office,SmallOffice,Zone terminal equipment_Electric Resistance_DX,56435.73696057646,446.1513893514311,3254.6236183424153,1072.0044688582177,3253.1260006071716,6545.506851122974,"{""0-5"": 122.64973100125958, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 203.46199479531663, ""200+"": 0.0, ""21-30"": 67.33906559926399, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 52.700597955590894, ""76-100"": 0.0}",Oswego,3.8489853345751985,16.0,16.0,26.0,28.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 462.0034682529448, ""Central Multi-zone VAV RTU_Electric Resistance_DX"": 163.7411286088344, ""Central Multi-zone VAV RTU_Furnace_DX"": 147.25368004479546, ""Central Single-zone RTU_ASHP_ASHP"": 1020.8031361962114, ""Central Single-zone RTU_Electric Resistance_DX"": 1401.0850850367715, ""Central Single-zone RTU_Furnace_DX"": 3740.5127332678303, ""Residential forced air_Furnace_DX"": 3763.9639002081153, ""Zone terminal equipment_ASHP_ASHP"": 445.88816232418026, ""Zone terminal equipment_Electric Resistance_DX"": 446.1513893514311}"
Warehouse and Storage,Warehouse,Central Multi-zone VAV RTU_Boiler _DX,697408.8007931546,1493.2096004065806,3293.3296960579273,1071.8863025374221,3020.0327027461212,6273.589309225616,"{""0-5"": 0.0, ""101-150"": 956.7419216235467, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 44.373876167229135, ""51-75"": 321.7454781891852, ""6-10"": 0.0, ""76-100"": 170.34832442661974}",Oswego,9.944027854776337,26.0,34.0,48.0,49.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 1493.2096004065806, ""Central Multi-zone VAV RTU_Furnace_DX"": 1508.265211618248, ""Central Single-zone RTU_ASHP_ASHP"": 209.5918672584819, ""Central Single-zone RTU_Electric Resistance_DX"": 1045.052794757873, ""Central Single-zone RTU_Furnace_DX"": 7495.215367859605, ""Residential forced air_Furnace_DX"": 3177.3081380504286, ""Zone terminal equipment_ASHP_ASHP"": 19.886825406466762, ""Zone terminal equipment_Electric Resistance_DX"": 67.61478125828026}"
Warehouse and Storage,Warehouse,Central Multi-zone VAV RTU_Furnace_DX,271227.02119040274,1508.265211618248,3231.462906047987,1032.2637427875727,3089.6655509458774,6365.466387685464,"{""0-5"": 0.0, ""101-150"": 122.35197059969032, ""11-15"": 0.0, ""151-200"": 163.02658827277173, ""16-20"": 0.0, ""200+"": 1003.908936681764, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 127.27049227837696, ""6-10"": 0.0, ""76-100"": 91.70722378564496}",Oswego,10.044290682726773,26.0,34.0,48.0,49.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 1493.2096004065806, ""Central Multi-zone VAV RTU_Furnace_DX"": 1508.265211618248, ""Central Single-zone RTU_ASHP_ASHP"": 209.5918672584819, ""Central Single-zone RTU_Electric Resistance_DX"": 1045.052794757873, ""Central Single-zone RTU_Furnace_DX"": 7495.215367859605, ""Residential forced air_Furnace_DX"": 3177.3081380504286, ""Zone terminal equipment_ASHP_ASHP"": 19.886825406466762, ""Zone terminal equipment_Electric Resistance_DX"": 67.61478125828026}"
Warehouse and Storage,Warehouse,Central Single-zone RTU_ASHP_ASHP,11548.280604575917,209.5918672584819,3265.2118546128363,1069.2051998502811,3126.845613647812,6405.838958885257,"{""0-5"": 2.8388836784869484, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 48.51364111632101, ""200+"": 0.0, ""21-30"": 122.23815290664407, ""31-50"": 36.001189557029846, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Oswego,1.3957768323920718,26.0,34.0,48.0,49.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 1493.2096004065806, ""Central Multi-zone VAV RTU_Furnace_DX"": 1508.265211618248, ""Central Single-zone RTU_ASHP_ASHP"": 209.5918672584819, ""Central Single-zone RTU_Electric Resistance_DX"": 1045.052794757873, ""Central Single-zone RTU_Furnace_DX"": 7495.215367859605, ""Residential forced air_Furnace_DX"": 3177.3081380504286, ""Zone terminal equipment_ASHP_ASHP"": 19.886825406466762, ""Zone terminal equipment_Electric Resistance_DX"": 67.61478125828026}"
Warehouse and Storage,Warehouse,Central Single-zone RTU_Electric Resistance_DX,607397.1158903548,1045.052794757873,3215.2396200059075,1042.538099328442,3202.2958801706022,6504.594359493136,"{""0-5"": 89.23361303084536, ""101-150"": 0.0, ""11-15"": 102.8399273061768, ""151-200"": 309.76286249131294, ""16-20"": 68.71340525811588, ""200+"": 0.0, ""21-30"": 80.44768785974374, ""31-50"": 102.39734972488304, ""51-75"": 116.481281982437, ""6-10"": 95.21981934508563, ""76-100"": 79.95684775927263}",Oswego,6.959528051490252,26.0,34.0,48.0,49.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 1493.2096004065806, ""Central Multi-zone VAV RTU_Furnace_DX"": 1508.265211618248, ""Central Single-zone RTU_ASHP_ASHP"": 209.5918672584819, ""Central Single-zone RTU_Electric Resistance_DX"": 1045.052794757873, ""Central Single-zone RTU_Furnace_DX"": 7495.215367859605, ""Residential forced air_Furnace_DX"": 3177.3081380504286, ""Zone terminal equipment_ASHP_ASHP"": 19.886825406466762, ""Zone terminal equipment_Electric Resistance_DX"": 67.61478125828026}"
Warehouse and Storage,Warehouse,Central Single-zone RTU_Furnace_DX,2433366.85582967,7495.215367859605,3189.8042622961666,1014.2258396482331,3254.326527362047,6553.748104714114,"{""0-5"": 279.7077831330446, ""101-150"": 613.4604914771912, ""11-15"": 150.14336859701032, ""151-200"": 592.3595767263654, ""16-20"": 1711.7919653792378, ""200+"": 432.5706354148349, ""21-30"": 569.42439718109, ""31-50"": 1020.209017316696, ""51-75"": 1040.0469499384703, ""6-10"": 667.5149854991365, ""76-100"": 417.98619719652794}",Oswego,49.91437931771224,26.0,34.0,48.0,49.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 1493.2096004065806, ""Central Multi-zone VAV RTU_Furnace_DX"": 1508.265211618248, ""Central Single-zone RTU_ASHP_ASHP"": 209.5918672584819, ""Central Single-zone RTU_Electric Resistance_DX"": 1045.052794757873, ""Central Single-zone RTU_Furnace_DX"": 7495.215367859605, ""Residential forced air_Furnace_DX"": 3177.3081380504286, ""Zone terminal equipment_ASHP_ASHP"": 19.886825406466762, ""Zone terminal equipment_Electric Resistance_DX"": 67.61478125828026}"
Warehouse and Storage,Warehouse,Residential forced air_Furnace_DX,179624.92759729753,3177.3081380504286,3213.946970078433,1039.9110520940199,3185.2938357645126,6486.2579177801,"{""0-5"": 0.0, ""101-150"": 567.4433015005884, ""11-15"": 43.115906238497395, ""151-200"": 0.0, ""16-20"": 159.57782430155538, ""200+"": 0.0, ""21-30"": 792.5012713222148, ""31-50"": 382.69929554448714, ""51-75"": 698.4268075937457, ""6-10"": 131.52696154221624, ""76-100"": 402.01677000712357}",Oswego,21.159280397995065,26.0,34.0,48.0,49.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 1493.2096004065806, ""Central Multi-zone VAV RTU_Furnace_DX"": 1508.265211618248, ""Central Single-zone RTU_ASHP_ASHP"": 209.5918672584819, ""Central Single-zone RTU_Electric Resistance_DX"": 1045.052794757873, ""Central Single-zone RTU_Furnace_DX"": 7495.215367859605, ""Residential forced air_Furnace_DX"": 3177.3081380504286, ""Zone terminal equipment_ASHP_ASHP"": 19.886825406466762, ""Zone terminal equipment_Electric Resistance_DX"": 67.61478125828026}"
Warehouse and Storage,Warehouse,Zone terminal equipment_ASHP_ASHP,4089.293911479463,19.886825406466762,3203.985177970456,1027.1229271119432,3224.1482310997944,6522.285980241282,"{""0-5"": 4.479734039913257, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 15.407091366553503, ""76-100"": 0.0}",Oswego,0.13243629409503743,26.0,34.0,48.0,49.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 1493.2096004065806, ""Central Multi-zone VAV RTU_Furnace_DX"": 1508.265211618248, ""Central Single-zone RTU_ASHP_ASHP"": 209.5918672584819, ""Central Single-zone RTU_Electric Resistance_DX"": 1045.052794757873, ""Central Single-zone RTU_Furnace_DX"": 7495.215367859605, ""Residential forced air_Furnace_DX"": 3177.3081380504286, ""Zone terminal equipment_ASHP_ASHP"": 19.886825406466762, ""Zone terminal equipment_Electric Resistance_DX"": 67.61478125828026}"
Warehouse and Storage,Warehouse,Zone terminal equipment_Electric Resistance_DX,9229.074603834591,67.61478125828026,3116.1037315770154,964.4433498169333,3295.2903733807652,6618.6299916206835,"{""0-5"": 3.285366849447304, ""101-150"": 0.0, ""11-15"": 12.969445557916783, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 24.716730990380547, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 26.643237860535624, ""76-100"": 0.0}",Oswego,0.4502805688122234,26.0,34.0,48.0,49.0,"{""Central Multi-zone VAV RTU_Boiler _DX"": 1493.2096004065806, ""Central Multi-zone VAV RTU_Furnace_DX"": 1508.265211618248, ""Central Single-zone RTU_ASHP_ASHP"": 209.5918672584819, ""Central Single-zone RTU_Electric Resistance_DX"": 1045.052794757873, ""Central Single-zone RTU_Furnace_DX"": 7495.215367859605, ""Residential forced air_Furnace_DX"": 3177.3081380504286, ""Zone terminal equipment_ASHP_ASHP"": 19.886825406466762, ""Zone terminal equipment_Electric Resistance_DX"": 67.61478125828026}"
nan,nan,nan,0.0,0.0,,,,,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Oswego,0.0,,,,,"{""nan"": 0.0}"
Education,PrimarySchool,Central Multi-zone VAV RTU_Boiler _ACC,415633.10050542007,0.0,3285.4693072065397,1081.869638532877,3137.6380622815714,6409.038393607909,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Albany,0.0,19.0,18.0,33.0,35.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 6618.726982351329, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Single-zone RTU_Boiler _DX"": 4566.510368164191, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""DOAS+Zone terminal equipment_GSHP_GSHP"": 72.58981738799429}"
Education,PrimarySchool,Central Multi-zone VAV RTU_Boiler _DX,1779328.6622939717,6618.726982351329,3133.516790939442,964.6700825812753,3196.534949385087,6502.688241026921,"{""0-5"": 0.0, ""101-150"": 2824.0630103303765, ""11-15"": 0.0, ""151-200"": 1615.7872304650245, ""16-20"": 0.0, ""200+"": 2115.9339298292757, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 62.942811726652, ""6-10"": 0.0, ""76-100"": 0.0}",Albany,58.79222414447405,19.0,18.0,33.0,35.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 6618.726982351329, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Single-zone RTU_Boiler _DX"": 4566.510368164191, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""DOAS+Zone terminal equipment_GSHP_GSHP"": 72.58981738799429}"
Education,PrimarySchool,Central Multi-zone VAV RTU_Boiler _WCC,171743.10724884307,0.0,3262.7615831651956,1073.0204739726346,3188.4126500944603,6473.6715409019,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Albany,0.0,19.0,18.0,33.0,35.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 6618.726982351329, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Single-zone RTU_Boiler _DX"": 4566.510368164191, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""DOAS+Zone terminal equipment_GSHP_GSHP"": 72.58981738799429}"
Education,PrimarySchool,Central Single-zone RTU_Boiler _DX,1215114.0804007694,4566.510368164191,3101.5577239029485,960.9839898037476,3353.588725304367,6688.014991205166,"{""0-5"": 0.0, ""101-150"": 2407.72167547223, ""11-15"": 0.0, ""151-200"": 1212.8926329009698, ""16-20"": 0.0, ""200+"": 945.8960597909912, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Albany,40.56298164874553,19.0,18.0,33.0,35.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 6618.726982351329, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Single-zone RTU_Boiler _DX"": 4566.510368164191, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""DOAS+Zone terminal equipment_GSHP_GSHP"": 72.58981738799429}"
Education,PrimarySchool,DOAS+Zone terminal equipment_Boiler _ACC,582067.5663870109,0.0,3086.1003087447075,959.1069688191351,3309.3030154004223,6657.30967547485,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Albany,0.0,19.0,18.0,33.0,35.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 6618.726982351329, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Single-zone RTU_Boiler _DX"": 4566.510368164191, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""DOAS+Zone terminal equipment_GSHP_GSHP"": 72.58981738799429}"
Education,PrimarySchool,DOAS+Zone terminal equipment_GSHP_GSHP,26609.83392428463,72.58981738799429,3299.099347255598,1105.3284479166591,3168.2369796960975,6449.46608035716,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 72.58981738799429, ""6-10"": 0.0, ""76-100"": 0.0}",Albany,0.6447942067804217,19.0,18.0,33.0,35.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 6618.726982351329, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Single-zone RTU_Boiler _DX"": 4566.510368164191, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""DOAS+Zone terminal equipment_GSHP_GSHP"": 72.58981738799429}"
Education,SecondarySchool,Central Multi-zone VAV RTU_Boiler _ACC,624275.5890897092,0.0,3120.53657789158,973.9581582908633,3380.5305779715245,6708.952158370808,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 0.0, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Albany,0.0,18.0,17.0,48.0,48.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 7509.2843144712915, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Furnace_DX"": 1249.4369958879724, ""Central Single-zone RTU_Boiler _DX"": 8016.218612924672, ""Central Single-zone RTU_Electric Resistance_DX"": 192.64563259555973, ""Central Single-zone RTU_Furnace_DX"": 2442.8773222333175, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""Zone terminal equipment_Boiler _DX"": 2843.013377958813}"
Education,SecondarySchool,Central Multi-zone VAV RTU_Boiler _DX,1915430.6300199875,7509.2843144712915,3248.719995608936,1055.5467175376632,3210.6323457648473,6492.459067693576,"{""0-5"": 0.0, ""101-150"": 0.0, ""11-15"": 0.0, ""151-200"": 0.0, ""16-20"": 0.0, ""200+"": 7509.2843144712915, ""21-30"": 0.0, ""31-50"": 0.0, ""51-75"": 0.0, ""6-10"": 0.0, ""76-100"": 0.0}",Albany,33.744320339265926,18.0,17.0,48.0,48.0,"{""Central Multi-zone VAV RTU_Boiler _ACC"": 0.0, ""Central Multi-zone VAV RTU_Boiler _DX"": 7509.2843144712915, ""Central Multi-zone VAV RTU_Boiler _WCC"": 0.0, ""Central Multi-zone VAV RTU_Furnace_DX"": 1249.4369958879724, ""Central Single-zone RTU_Boiler _DX"": 8016.218612924672, ""Central Single-zone RTU_Electric Resistance_DX"": 192.64563259555973, ""Central Single-zone RTU_Furnace_DX"": 2442.8773222333175, ""DOAS+Zone terminal equipment_Boiler _ACC"": 0.0, ""Zone terminal equipment_Boiler _DX"": 2843.013377958813}"
